Date	DASH	XMR	ETC	LTC	EOS	XRP	TRX
2020-03-05	90.14122772216797	68.63238525390625	8.199104309082031	62.04545974731445	3.777566909790039	0.23958200216293335	0.01789199933409691
2020-03-06	93.2486343383789	68.91769409179688	8.195196151733398	63.02560043334961	3.830254077911377	0.24408799409866333	0.01823600009083748
2020-03-07	88.3277587890625	65.43820190429688	7.81940221786499	60.54631042480469	3.656038999557495	0.2370709925889969	0.017048999667167664
2020-03-08	74.8207778930664	56.371768951416016	6.4937849044799805	51.728599548339844	3.0765089988708496	0.20690399408340454	0.014866000041365623
2020-03-09	73.42469787597656	55.25153350830078	6.9255690574646	50.168148040771484	3.059525966644287	0.20918099582195282	0.014987999573349953
2020-03-10	74.83303833007812	54.95383834838867	6.811056137084961	50.25638961791992	3.0795938968658447	0.2122350037097931	0.015106000006198883
2020-03-11	72.07342529296875	54.11237335205078	6.57728910446167	48.463783264160156	3.0598950386047363	0.2080959975719452	0.014835000038146973
2020-03-12	45.52920150756836	33.01032257080078	3.9639461040496826	30.930883407592773	1.8480910062789917	0.13963499665260315	0.008791999891400337
2020-03-13	50.926090240478516	36.83537292480469	4.846123218536377	37.43795394897461	2.101775884628296	0.15935200452804565	0.010243999771773815
2020-03-14	46.32862854003906	36.21841049194336	4.625739097595215	34.39658737182617	1.9611109495162964	0.14729200303554535	0.009762000292539597
2020-03-15	47.499183654785156	38.07060623168945	5.056344985961914	36.43709182739258	2.050832986831665	0.15390199422836304	0.010343999601900578
2020-03-16	42.94548416137695	33.81647872924805	4.448967933654785	32.876216888427734	1.884313941001892	0.14106300473213196	0.009561000391840935
2020-03-17	44.61986541748047	35.36676025390625	4.526494979858398	33.56386947631836	1.9305189847946167	0.1445239931344986	0.009885000064969063
2020-03-18	59.59307861328125	35.922000885009766	4.472723007202148	33.68417739868164	1.94542396068573	0.14309999346733093	0.009933999739587307
2020-03-19	65.84930419921875	41.103572845458984	5.058726787567139	39.07376480102539	2.290769100189209	0.16503700613975525	0.011668000370264053
2020-03-20	71.03828430175781	40.118106842041016	4.9258131980896	38.131954193115234	2.204616069793701	0.15686799585819244	0.011246000416576862
2020-03-21	71.2900161743164	41.149391174316406	5.010635852813721	38.34232711791992	2.277653932571411	0.15817900002002716	0.011229000054299831
2020-03-22	63.831504821777344	38.34322738647461	4.618292808532715	35.628055572509766	2.1336519718170166	0.15021400153636932	0.010364999994635582
2020-03-23	69.88762664794922	44.14022445678711	4.950095176696777	38.76576614379883	2.2750930786132812	0.15741899609565735	0.011284000240266323
2020-03-24	69.41307830810547	47.180721282958984	5.064876079559326	40.49064636230469	2.3562090396881104	0.16225500404834747	0.0115130003541708
2020-03-25	67.58250427246094	47.04867935180664	5.022736072540283	39.151222229003906	2.2968969345092773	0.16163299977779388	0.011385000310838223
2020-03-26	67.8853988647461	50.18830108642578	5.078555107116699	40.16059875488281	2.314723014831543	0.17501899600028992	0.011870999820530415
2020-03-27	69.2669677734375	48.448612213134766	5.020265102386475	38.91847610473633	2.244441032409668	0.17619499564170837	0.011427000164985657
2020-03-28	65.10926818847656	47.13276290893555	4.809776782989502	38.873756408691406	2.2069449424743652	0.17578299343585968	0.011401999741792679
2020-03-29	61.073341369628906	44.108951568603516	4.842806816101074	37.332542419433594	2.131258010864258	0.1638289988040924	0.010749000124633312
2020-03-29	66.10060119628906	46.78462219238281	4.9686198234558105	39.13829040527344	2.2423739433288574	0.1721709966659546	0.011509000323712826
2020-03-30	65.1484375	47.778564453125	4.947474002838135	39.299102783203125	2.223193883895874	0.17456300556659698	0.011625000275671482
2020-03-31	66.0155029296875	48.51173400878906	5.026666164398193	39.38081359863281	2.2673099040985107	0.1753229945898056	0.011575000360608101
2020-04-01	67.57880401611328	50.75583267211914	5.103890895843506	39.874168395996094	2.2981739044189453	0.1786399930715561	0.01197499968111515
2020-04-02	67.80424499511719	52.94850540161133	5.126537799835205	40.359134674072266	2.3365819454193115	0.17946699261665344	0.011904999613761902
2020-04-03	68.73433685302734	54.279441833496094	5.168713092803955	40.67555618286133	2.36753511428833	0.18173199892044067	0.011997999623417854
2020-04-04	67.05790710449219	53.490596771240234	5.045292854309082	40.67013931274414	2.36271595954895	0.17940600216388702	0.012602999806404114
2020-04-05	72.52505493164062	58.37818145751953	5.566810131072998	44.39112091064453	2.7312569618225098	0.1955060064792633	0.013658000156283379
2020-04-06	72.0037612915039	55.92998504638672	5.462813854217529	44.667930603027344	2.629760980606079	0.19209299981594086	0.013265999965369701
2020-04-07	75.05589294433594	57.55061721801758	5.807206153869629	46.31985855102539	2.7347030639648438	0.20086899399757385	0.013694999739527702
2020-04-08	82.88994598388672	58.49602508544922	5.905154228210449	46.384979248046875	2.732666015625	0.19825699925422668	0.013507000170648098
2020-04-09	74.49703979492188	53.616641998291016	5.24957799911499	42.269813537597656	2.498276948928833	0.18746399879455566	0.012462000362575054
2020-04-10	74.55603790283203	53.579315185546875	5.2586188316345215	42.31909942626953	2.501418113708496	0.18806299567222595	0.012482999823987484
2020-04-11	75.0947494506836	53.98192596435547	5.342513084411621	42.450286865234375	2.533860921859741	0.19013500213623047	0.012901999987661839
2020-04-12	73.23207092285156	52.952171325683594	5.179718017578125	41.204341888427734	2.445054054260254	0.18773199617862701	0.01258500013500452
